t1,t2
0.1267694820094036,0.334161311700615
0.4794732475921069,0.0579446276295416
0.07047990359398922,0.251879026309654
0.040191455836478,0.0216525482664686
0.16681778499915395,0.0392750097837727
0.20541281777652692,0.398297706688364
0.07804503387544472,0.76344856876023
0.5256974777360504,0.125620900200813
0.14819640239609622,0.243304109364625
0.5426411665441572,0.0870870697603821
0.11637330875913401,0.394263765726972
0.011388013087043895,0.101362996018446
0.16963181718176745,0.288608428131026
0.1512117861039831,0.0821269937628652
0.02876662107308459,0.147281004705482
0.5283607835082854,0.420307905927491
0.14787922114852958,0.4977460394374
0.055102575846364035,0.206068308523758
0.4519409999395542,0.23758347255434
0.19867387548130325,0.551378037079556
0.23829154483568224,0.169332908744811
0.3085198322022751,0.000761572522176693
0.013310713183643508,0.10808298269954
0.0374489892995596,0.552041668681736
0.9510940993236207,0.0283264307276118
0.027148438914814232,0.0126755686818135
0.02601960204754165,0.20723091391106
0.29871947932649623,0.0423417485978046
0.3370362547225771,0.0322668063855926
0.15311949142138775,0.0983205438141185
0.4366750002683674,0.124152318417722
0.00016806126345810576,0.0084607566429879
0.21307141790289846,0.479811933793226
0.059260433574171135,0.632602324358905
0.07973233205105992,0.024379377999911
0.0938136691393235,0.260124542157172
0.17422964514277117,0.148838978509015
0.1935826126172827,0.000943577166757517
0.040153313420025274,0.29168074515873
0.06307433118335215,0.211025160281761
0.02417584191745457,0.0814223652555809
0.15869184397155883,0.508067626457609
0.18934309525888565,0.0130515739461079
0.284536654534022,0.0678320295861505
0.053336813487186184,0.07258269847241
0.5226284486827394,0.00840886359673083
0.2681047813650163,0.0430398473123996
0.07925720873247698,0.108608773687585
0.09898243762527188,0.124388291510959
0.4002021971677239,0.000287363910446877
0.7423841489216367,0.132351187687501
0.14445187391035075,0.215741045838575
0.07890024134428109,0.218608550176005
0.32723380191633467,0.0145898394222685
0.06253725107147451,0.341458444323142
0.4738047130028177,0.400059002134995
0.04708789419563705,0.0465540633231145
0.013407042706287106,0.153947813006609
0.1011248267337258,0.328820547824486
0.4221191954165247,0.287898628076156
0.16770162649227766,0.153084852306342
0.046878892392777934,0.149525176967045
0.15328904867113788,0.331531015769365
0.10671577564780513,0.000165190855264867
0.028501457374815593,0.078969933277572
0.257182065317404,0.438794151731015
0.38827295997177264,0.246494202949318
0.3853009354590089,0.0862435334776996
0.06426472983369189,0.414283163107658
0.03630585719023769,0.0970009006608862
0.3306647979519857,0.190692830237374
0.3062445802861672,0.0557022773793129
0.00114640718323236,0.322177819744232
0.3404219519330379,0.118843774980289
0.024508943969485494,0.301217885375229
0.6107243868987197,0.121036973218344
0.0497276409740757,0.111590425463853
0.533610609011661,0.0599993415105321
0.17412928018883272,0.0490801222601012
0.0484246984833217,0.264895602494165
0.5459171518078021,0.127413131404265
0.019812519947682978,0.0398304261154426
0.48640087676577526,0.113539039090011
0.5100096734597862,0.0747519609611172
0.09541021986139567,0.111866663447807
0.01402861762769827,0.578785781054633
0.25959868812679127,0.00888989762709976
0.45369821740649163,0.00871666518095316
0.7749875575813477,0.0236388537983499
0.09278110441302477,0.763113030890409
0.3216444544571841,0.208939110436332
0.07669372629117238,0.224393631295703
0.008037554259363127,0.00688959672672191
0.19748730838449097,0.344730335783103
0.15042371352708644,0.328761430300713
0.16180152700954842,0.361346067359008
0.039588640385738116,0.271428131672207
0.7232317104148318,0.0778618515747155
0.00010265193292940546,0.252772180499872
0.21409868406143157,0.112916506140343
0.158150167322874,0.176073806310159
0.05032699426718268,0.543182949897988
0.3734282924747624,0.0828493054386504
0.09670989680793052,0.388952381503196
0.1873441348590174,0.033128766418775
0.06183074402247735,0.256170998147592
0.23979268743087728,0.125712623638359
0.058650349477617506,0.491606119806739
0.09272370822305774,0.0862941907148772
0.10179834658616098,0.121217776353156
0.2868302258219122,0.194871191613484
0.5119544032176798,0.199811114206989
0.5662028384405512,0.064869079434611
0.08741718716524995,0.266155373806405
0.35343044429675996,0.210480725547982
0.030134157391400827,0.0807693463371801
0.09111467159338853,0.302875160610748
0.2087470751305231,0.303390800110247
0.1339321935614543,0.184845052535869
0.36203929094154247,0.0605424233991038
0.10493598097862224,0.193382014709244
0.27604557695207693,0.382740953458946
0.08773080826775188,0.31007152994205
0.11109196749512863,0.219411463630861
0.14588474944773655,0.166241532390579
0.1768014498079268,0.271910125201804
0.008486995148508609,0.0540555783108039
0.01847291416140731,0.0688033277194266
0.4208536877261368,0.138784862920372
0.004357496059933255,0.220449372284456
0.6498092799929441,0.349675736851157
0.4462296887460438,0.0236778254226999
0.006787660519832834,0.0469883503737411
0.2863035246958094,0.123014363211769
0.1300942481053102,0.0438458323895994
0.06683889179555982,0.551474382014417
0.24833213987120464,0.0108404540171665
0.3585658475800454,0.16063247685059
0.11018412906314388,0.0193995533629578
0.11206498319272004,0.0311242858759247
0.16500958578339436,0.161121587125695
0.06901263131251312,0.584894605816308
0.3240669213959619,0.134102117367586
0.1445201126462718,0.390576267493125
0.17106448418929474,0.221668531487464
