t1,t2
0.3183426081286948,0.620718562055525
0.4653377067272039,0.195218264890086
0.1341662398880277,0.777520969265549
0.38374889885314056,0.0745718304015603
0.07995736528050082,0.374181433539122
0.2922163461118277,0.091482807926075
0.4465340624335757,0.464581898070379
0.16178965346481172,0.822442029475388
0.14766635282641113,0.249340729144728
0.506392179066825,0.408566679887757
0.17808559529225032,0.241105794636919
0.08158298919995918,0.373752428939099
0.4079592219382608,0.016520274050055
0.7259983359363413,0.0153470939485623
0.6827670430804245,0.141009785927623
0.3330514077843424,0.406115138750318
0.7026056618679075,0.168871940946593
0.7483032356368868,0.212868394651083
0.2410594026117352,0.586739417069077
0.07889002441115398,0.350935115679628
0.06943929242818234,0.544348226070199
0.17739041747531273,0.222496672441206
0.21273740330302507,0.744278683370115
0.27992912641245704,0.58113587575785
0.5751275329736184,0.363475899726052
0.12484958979552764,0.44528196496664
0.3535791086861041,0.00310080325490036
0.6581054317390769,0.0773659413062461
0.029733591581827878,0.59285511344672
0.09413852629773557,0.656336153048652
0.21453938925958285,0.433365928527785
0.2821534720894468,0.646831261615074
0.5743341723945488,0.192550502510378
0.07734355546575679,0.0756104353430667
0.4107198802389618,0.138236061713551
0.01883736268798431,0.849227930062728
0.010446150558822606,0.0906951501449199
0.15245502331489558,0.766480442963964
0.8980757826849856,0.0527756012891296
0.12642941754355036,0.361624481704203
0.1671649871410992,0.0188317495339251
0.0028778912960875378,0.435788848670686
0.48407705879895513,0.113853444074495
0.8735703737351859,0.0238485111649262
0.31758994713705546,0.623014240549715
0.1915200736080667,0.655777697841616
0.397862512272858,0.312273841919818
0.3539318138859831,0.102304142911162
0.15872640299435842,0.24401570506038
0.3510668118625692,0.302197863744223
0.5574212778055926,0.306651097842593
0.6863871976684689,0.225563069200821
0.7316527599247247,0.206272516454739
0.38340390017883436,0.243351074728328
0.23675250713987392,0.738634003479853
0.13752239424250884,0.307548292658847
0.15359779963882028,0.246468584979164
0.5273403740953897,0.403768761827425
0.0571791617934672,0.527541136769673
0.1440698746809908,0.484836490508276
0.45488159107127446,0.0269058449328409
0.34959370959461855,0.173922743513484
0.09856686754678384,0.859456901215421
0.3564959199006322,0.480892593068228
0.4999666410154586,0.375506114209083
0.23132597650208292,0.629967642007408
0.3667339525173292,0.153344999087747
0.294805393743288,0.536508770243143
0.07264633429245777,0.447839764826202
0.27270517832372326,0.0514359390319626
0.30635104506595207,0.358191352682902
0.25559278906717675,0.427150035061027
0.08663661275679624,0.840708815014688
0.6714636077280604,0.170080201596391
0.5701932795847104,0.395089510674143
0.5342880332601992,0.45015453530176
0.54484794756326,0.111979319257004
0.07778352530602568,0.379348402707411
0.26744579545168556,0.479675360146489
0.17128052234427626,0.0678006303914066
0.8655874763955107,0.114226284964261
0.5216875705482035,0.187858891059881
0.8858915648441744,0.0249005790896494
0.0892518078880457,0.571991805862584
0.05336806784391564,0.0807567328622247
0.233290400032094,0.53123629254746
0.6510594947081605,0.232195541201612
0.12169254638324754,0.643553972225484
